__time,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/seq,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/stamp,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/w,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/z,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/header/seq,/tf//vicon/world/vicon/marker_wand/marker_wand/header/stamp,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/w,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/z,/tf/vicon/world/map/header/seq,/tf/vicon/world/map/header/stamp,/tf/vicon/world/map/rotation/w,/tf/vicon/world/map/rotation/x,/tf/vicon/world/map/rotation/y,/tf/vicon/world/map/rotation/z,/tf/vicon/world/map/translation/x,/tf/vicon/world/map/translation/y,/tf/vicon/world/map/translation/z
1690412566.606665,0.000000000,1690412566.591150999,0.995910086,-0.089462056,-0.011052945,-0.006121509,-0.658142200,1.649593641,1.050983446,0.000000000,1690412566.591150999,0.999798219,-0.000048392,0.002329237,-0.019952272,0.378600115,-0.025582598,-0.029759006,,,,,,,,,
1690412566.607341,158427.000000000,1690412566.591150999,0.995910086,-0.089462056,-0.011052945,-0.006121509,-0.658142200,1.649593641,1.050983446,,,,,,,,,,,,,,,,,,
1690412566.607364,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.606778622,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.613493,0.000000000,1690412566.598633289,0.996025769,-0.088271086,-0.009695509,-0.006846876,-0.665056574,1.650557572,1.050847907,0.000000000,1690412566.598633289,0.999798533,-0.000047554,0.002287502,-0.019941373,0.378616559,-0.025592854,-0.029742982,,,,,,,,,
1690412566.614234,158428.000000000,1690412566.598633289,0.996025769,-0.088271086,-0.009695509,-0.006846876,-0.665056574,1.650557572,1.050847907,,,,,,,,,,,,,,,,,,
1690412566.614466,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.613605738,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.623402,0.000000000,1690412566.607877016,0.996009040,-0.088685428,-0.007610341,-0.006555143,-0.671933845,1.651600851,1.050698934,0.000000000,1690412566.607877016,0.999798580,-0.000075030,0.002305526,-0.019936842,0.378619204,-0.025594492,-0.029744198,,,,,,,,,
1690412566.624693,158429.000000000,1690412566.607877016,0.996009040,-0.088685428,-0.007610341,-0.006555143,-0.671933845,1.651600851,1.050698934,,,,,,,,,,,,,,,,,,
1690412566.624790,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.623863459,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.631639,0.000000000,1690412566.616226912,0.996014660,-0.088686697,-0.007111768,-0.006236204,-0.678751274,1.652777988,1.050568405,0.000000000,1690412566.616226912,0.999798441,-0.000061230,0.002299085,-0.019944636,0.378624526,-0.025595891,-0.029743886,,,,,,,,,
1690412566.632573,158430.000000000,1690412566.616226912,0.996014660,-0.088686697,-0.007111768,-0.006236204,-0.678751274,1.652777988,1.050568405,,,,,,,,,,,,,,,,,,
1690412566.633557,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.632612467,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.639194,0.000000000,1690412566.624024868,0.996047768,-0.088375593,-0.005846625,-0.006664441,-0.685551990,1.654036196,1.050424760,0.000000000,1690412566.624024868,0.999798649,-0.000048547,0.002326768,-0.019931035,0.378616816,-0.025595551,-0.029758037,,,,,,,,,
1690412566.640043,158431.000000000,1690412566.624024868,0.996047768,-0.088375593,-0.005846625,-0.006664441,-0.685551990,1.654036196,1.050424760,,,,,,,,,,,,,,,,,,
1690412566.640171,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.639606476,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.646723,0.000000000,1690412566.631924868,0.995933035,-0.089658618,-0.005579916,-0.006898279,-0.692214570,1.655323550,1.050169301,0.000000000,1690412566.631924868,0.999797889,-0.000107531,0.002330446,-0.019968446,0.378613034,-0.025587759,-0.029754978,,,,,,,,,
1690412566.647011,158432.000000000,1690412566.631924868,0.995933035,-0.089658618,-0.005579916,-0.006898279,-0.692214570,1.655323550,1.050169301,,,,,,,,,,,,,,,,,,
1690412566.647033,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.646780491,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.655111,0.000000000,1690412566.640044689,0.995875944,-0.090400493,-0.003876071,-0.006620511,-0.698902876,1.656825213,1.050003809,0.000000000,1690412566.640044689,0.999797447,-0.000092357,0.002324779,-0.019991290,0.378606568,-0.025578667,-0.029759973,,,,,,,,,
1690412566.655304,158433.000000000,1690412566.640044689,0.995875944,-0.090400493,-0.003876071,-0.006620511,-0.698902876,1.656825213,1.050003809,,,,,,,,,,,,,,,,,,
1690412566.655326,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.655131578,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.663189,0.000000000,1690412566.648414850,0.995921758,-0.089903843,-0.002924132,-0.006971428,-0.705529415,1.658334793,1.049863848,0.000000000,1690412566.648414850,0.999798916,-0.000100517,0.002352130,-0.019914427,0.378609114,-0.025599256,-0.029756808,,,,,,,,,
1690412566.663610,158434.000000000,1690412566.648414850,0.995921758,-0.089903843,-0.002924132,-0.006971428,-0.705529415,1.658334793,1.049863848,,,,,,,,,,,,,,,,,,
1690412566.663846,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.663315773,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.673517,0.000000000,1690412566.658093452,0.995887016,-0.090314258,-0.002155788,-0.006909371,-0.712102376,1.659959649,1.049683575,0.000000000,1690412566.658093452,0.999798181,-0.000087601,0.002346515,-0.019952045,0.378600955,-0.025587296,-0.029747830,,,,,,,,,
1690412566.674687,158435.000000000,1690412566.658093452,0.995887016,-0.090314258,-0.002155788,-0.006909371,-0.712102376,1.659959649,1.049683575,,,,,,,,,,,,,,,,,,
1690412566.674953,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.673672676,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.681659,0.000000000,1690412566.666088104,0.995775954,-0.091471644,-0.000840005,-0.007904558,-0.718589393,1.661699326,1.049470746,0.000000000,1690412566.666088104,0.999798998,-0.000093175,0.002341527,-0.019911603,0.378608328,-0.025590581,-0.029744658,,,,,,,,,
1690412566.682366,158436.000000000,1690412566.666088104,0.995775954,-0.091471644,-0.000840005,-0.007904558,-0.718589393,1.661699326,1.049470746,,,,,,,,,,,,,,,,,,
1690412566.683233,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.682200909,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.689764,0.000000000,1690412566.674575329,0.995802515,-0.091222961,0.000348629,-0.007456549,-0.725098615,1.663557764,1.049292876,0.000000000,1690412566.674575329,0.999798052,-0.000133523,0.002356351,-0.019957080,0.378604811,-0.025590723,-0.029738615,,,,,,,,,
1690412566.690126,158437.000000000,1690412566.674575329,0.995802515,-0.091222961,0.000348629,-0.007456549,-0.725098615,1.663557764,1.049292876,,,,,,,,,,,,,,,,,,
1690412566.690866,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.689975500,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.697478,0.000000000,1690412566.682149887,0.995945564,-0.089714456,0.000914027,-0.006550952,-0.731696047,1.665500804,1.049276194,0.000000000,1690412566.682149887,0.999797992,-0.000048448,0.002285411,-0.019968701,0.378606140,-0.025580932,-0.029753667,,,,,,,,,
1690412566.698022,158438.000000000,1690412566.682149887,0.995945564,-0.089714456,0.000914027,-0.006550952,-0.731696047,1.665500804,1.049276194,,,,,,,,,,,,,,,,,,
1690412566.698217,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.697625399,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.705209,0.000000000,1690412566.690314531,0.995929367,-0.089821009,0.002703228,-0.007040885,-0.738083534,1.667566591,1.049117718,0.000000000,1690412566.690314531,0.999798029,-0.000057184,0.002311536,-0.019963846,0.378615973,-0.025589814,-0.029755783,,,,,,,,,
1690412566.705518,158439.000000000,1690412566.690314531,0.995929367,-0.089821009,0.002703228,-0.007040885,-0.738083534,1.667566591,1.049117718,,,,,,,,,,,,,,,,,,
1690412566.705532,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.705209255,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.713562,0.000000000,1690412566.698520899,0.995936009,-0.089682582,0.003816919,-0.007343869,-0.744443939,1.669682561,1.048924229,0.000000000,1690412566.698520899,0.999798308,-0.000056751,0.002322555,-0.019948602,0.378616309,-0.025588263,-0.029740743,,,,,,,,,
1690412566.713758,158440.000000000,1690412566.698520899,0.995936009,-0.089682582,0.003816919,-0.007343869,-0.744443939,1.669682561,1.048924229,,,,,,,,,,,,,,,,,,
1690412566.713912,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.713720798,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.721545,0.000000000,1690412566.706863642,0.995826410,-0.090886486,0.004100964,-0.007251935,-0.750654867,1.671877362,1.048692486,0.000000000,1690412566.706863642,0.999798284,-0.000031910,0.002307356,-0.019951603,0.378612226,-0.025582144,-0.029743068,,,,,,,,,
1690412566.721802,158441.000000000,1690412566.706863642,0.995826410,-0.090886486,0.004100964,-0.007251935,-0.750654867,1.671877362,1.048692486,,,,,,,,,,,,,,,,,,
1690412566.721841,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.721638203,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.730080,0.000000000,1690412566.715127945,0.995835753,-0.090731042,0.005234786,-0.007185342,-0.756970501,1.674238770,1.048665857,0.000000000,1690412566.715127945,0.999798189,-0.000059066,0.002312195,-0.019955756,0.378609124,-0.025580882,-0.029752189,,,,,,,,,
1690412566.730381,158442.000000000,1690412566.715127945,0.995835753,-0.090731042,0.005234786,-0.007185342,-0.756970501,1.674238770,1.048665857,,,,,,,,,,,,,,,,,,
1690412566.730393,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.730189085,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.738552,0.000000000,1690412566.723414421,0.995814003,-0.090833188,0.006970975,-0.007430252,-0.763164615,1.676637675,1.048518366,0.000000000,1690412566.723414421,0.999798446,-0.000026964,0.002285028,-0.019946042,0.378608223,-0.025575197,-0.029765096,,,,,,,,,
1690412566.738733,158443.000000000,1690412566.723414421,0.995814003,-0.090833188,0.006970975,-0.007430252,-0.763164615,1.676637675,1.048518366,,,,,,,,,,,,,,,,,,
1690412566.738881,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.738554955,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.746762,0.000000000,1690412566.731756926,0.995706683,-0.091969291,0.007386420,-0.007435778,-0.769249114,1.679130862,1.048284449,0.000000000,1690412566.731756926,0.999797831,-0.000097458,0.002320850,-0.019972508,0.378606649,-0.025579983,-0.029760521,,,,,,,,,
1690412566.746921,158444.000000000,1690412566.731756926,0.995706683,-0.091969291,0.007386420,-0.007435778,-0.769249114,1.679130862,1.048284449,,,,,,,,,,,,,,,,,,
1690412566.747082,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.746897459,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.756655,0.000000000,1690412566.741160393,0.995756189,-0.091315453,0.008640707,-0.007512487,-0.775334726,1.681777019,1.048184211,0.000000000,1690412566.741160393,0.999798274,-0.000059396,0.002329623,-0.019949448,0.378606270,-0.025581466,-0.029763786,,,,,,,,,
1690412566.758356,158445.000000000,1690412566.741160393,0.995756189,-0.091315453,0.008640707,-0.007512487,-0.775334726,1.681777019,1.048184211,,,,,,,,,,,,,,,,,,
1690412566.758425,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.757161140,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.765392,0.000000000,1690412566.750011683,0.995768942,-0.090987733,0.010250538,-0.007769977,-0.781396411,1.684498043,1.048067684,0.000000000,1690412566.750011683,0.999798148,-0.000074246,0.002353623,-0.019952898,0.378599920,-0.025580394,-0.029750890,,,,,,,,,
1690412566.766252,158446.000000000,1690412566.750011683,0.995768942,-0.090987733,0.010250538,-0.007769977,-0.781396411,1.684498043,1.048067684,,,,,,,,,,,,,,,,,,
1690412566.767625,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.766092062,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.773428,0.000000000,1690412566.758127213,0.995624808,-0.092481837,0.010460977,-0.008301809,-0.787297226,1.687223550,1.047832176,0.000000000,1690412566.758127213,0.999797930,-0.000035284,0.002372675,-0.019961669,0.378596736,-0.025568274,-0.029751962,,,,,,,,,
1690412566.774567,158447.000000000,1690412566.758127213,0.995624808,-0.092481837,0.010460977,-0.008301809,-0.787297226,1.687223550,1.047832176,,,,,,,,,,,,,,,,,,
1690412566.774622,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.773755074,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.780895,0.000000000,1690412566.765642643,0.995700772,-0.091392423,0.012752169,-0.008048614,-0.793234845,1.690230142,1.047767926,0.000000000,1690412566.765642643,0.999797892,-0.000133263,0.002372094,-0.019963219,0.378599279,-0.025587895,-0.029739629,,,,,,,,,
1690412566.781662,158448.000000000,1690412566.765642643,0.995700772,-0.091392423,0.012752169,-0.008048614,-0.793234845,1.690230142,1.047767926,,,,,,,,,,,,,,,,,,
1690412566.781686,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.781145096,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.788796,0.000000000,1690412566.773701668,0.995678177,-0.091569317,0.013414035,-0.007751848,-0.798992313,1.693213059,1.047610804,0.000000000,1690412566.773701668,0.999797742,-0.000088041,0.002338278,-0.019974968,0.378605135,-0.025584671,-0.029741274,,,,,,,,,
1690412566.789202,158449.000000000,1690412566.773701668,0.995678177,-0.091569317,0.013414035,-0.007751848,-0.798992313,1.693213059,1.047610804,,,,,,,,,,,,,,,,,,
1690412566.789228,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.788846016,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.797237,0.000000000,1690412566.782112360,0.995589853,-0.092404061,0.014059888,-0.008040749,-0.804738885,1.696238969,1.047366563,0.000000000,1690412566.782112360,0.999797518,0.000001623,0.002354157,-0.019984528,0.378607315,-0.025573058,-0.029748441,,,,,,,,,
1690412566.797723,158450.000000000,1690412566.782112360,0.995589853,-0.092404061,0.014059888,-0.008040749,-0.804738885,1.696238969,1.047366563,,,,,,,,,,,,,,,,,,
1690412566.797740,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.797358274,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.805306,0.000000000,1690412566.790300369,0.995654684,-0.091357661,0.016167884,-0.008007943,-0.810498037,1.699431708,1.047267556,0.000000000,1690412566.790300369,0.999797913,-0.000053965,0.002349766,-0.019965201,0.378615954,-0.025588296,-0.029731249,,,,,,,,,
1690412566.805660,158451.000000000,1690412566.790300369,0.995654684,-0.091357661,0.016167884,-0.008007943,-0.810498037,1.699431708,1.047267556,,,,,,,,,,,,,,,,,,
1690412566.805798,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.805566311,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.814950,0.000000000,1690412566.799643517,0.995641405,-0.091311438,0.017053223,-0.008342769,-0.816083195,1.702708966,1.047098401,0.000000000,1690412566.799643517,0.999798296,-0.000072268,0.002351835,-0.019945710,0.378610972,-0.025592160,-0.029738083,,,,,,,,,
1690412566.816484,158452.000000000,1690412566.799643517,0.995641405,-0.091311438,0.017053223,-0.008342769,-0.816083195,1.702708966,1.047098401,,,,,,,,,,,,,,,,,,
1690412566.816853,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.815766573,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.822181,0.000000000,1690412566.807205439,0.995501360,-0.092674654,0.017758150,-0.008549830,-0.821564389,1.706009509,1.046883288,0.000000000,1690412566.807205439,0.999797977,-0.000095013,0.002380184,-0.019958224,0.378601106,-0.025587691,-0.029729505,,,,,,,,,
1690412566.822869,158453.000000000,1690412566.807205439,0.995501360,-0.092674654,0.017758150,-0.008549830,-0.821564389,1.706009509,1.046883288,,,,,,,,,,,,,,,,,,
1690412566.822890,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.822392941,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.830430,0.000000000,1690412566.815414429,0.995459013,-0.092885115,0.019032376,-0.008454421,-0.827065231,1.709466465,1.046764436,0.000000000,1690412566.815414429,0.999797522,-0.000140086,0.002397450,-0.019978664,0.378596918,-0.025585295,-0.029738559,,,,,,,,,
1690412566.830973,158454.000000000,1690412566.815414429,0.995459013,-0.092885115,0.019032376,-0.008454421,-0.827065231,1.709466465,1.046764436,,,,,,,,,,,,,,,,,,
1690412566.831327,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.830541849,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.840099,0.000000000,1690412566.824668646,0.995553448,-0.091562818,0.020419932,-0.008521139,-0.832507473,1.713048124,1.046722363,0.000000000,1690412566.824668646,0.999798185,-0.000119655,0.002356787,-0.019950458,0.378598557,-0.025582181,-0.029750032,,,,,,,,,
1690412566.840543,158455.000000000,1690412566.824668646,0.995553448,-0.091562818,0.020419932,-0.008521139,-0.832507473,1.713048124,1.046722363,,,,,,,,,,,,,,,,,,
1690412566.841185,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.840452909,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.848516,0.000000000,1690412566.833054781,0.995551327,-0.091264663,0.021793743,-0.008564457,-0.837887117,1.716667563,1.046538307,0.000000000,1690412566.833054781,0.999798005,-0.000165224,0.002380351,-0.019956338,0.378594356,-0.025586708,-0.029745959,,,,,,,,,
1690412566.849153,158456.000000000,1690412566.833054781,0.995551327,-0.091264663,0.021793743,-0.008564457,-0.837887117,1.716667563,1.046538307,,,,,,,,,,,,,,,,,,
1690412566.850026,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.849078417,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.856781,0.000000000,1690412566.841446400,0.995534973,-0.091398976,0.022021051,-0.008450934,-0.843129748,1.720366263,1.046390714,0.000000000,1690412566.841446400,0.999797908,-0.000124957,0.002314936,-0.019969191,0.378595639,-0.025583369,-0.029755418,,,,,,,,,
1690412566.857163,158457.000000000,1690412566.841446400,0.995534973,-0.091398976,0.022021051,-0.008450934,-0.843129748,1.720366263,1.046390714,,,,,,,,,,,,,,,,,,
1690412566.858037,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.857023716,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.864055,0.000000000,1690412566.849040985,0.995493907,-0.091544080,0.023156838,-0.008678933,-0.848291173,1.724142020,1.046304422,0.000000000,1690412566.849040985,0.999798197,-0.000133035,0.002330300,-0.019952884,0.378602827,-0.025588701,-0.029754060,,,,,,,,,
1690412566.864585,158458.000000000,1690412566.849040985,0.995493907,-0.091544080,0.023156838,-0.008678933,-0.848291173,1.724142020,1.046304422,,,,,,,,,,,,,,,,,,
1690412566.864603,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.864181995,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.871915,0.000000000,1690412566.856945515,0.995349279,-0.092901782,0.023875772,-0.008889249,-0.853373578,1.728056854,1.046108263,0.000000000,1690412566.856945515,0.999797852,-0.000116080,0.002277679,-0.019976312,0.378614664,-0.025591655,-0.029765128,,,,,,,,,
1690412566.872206,158459.000000000,1690412566.856945515,0.995349279,-0.092901782,0.023875772,-0.008889249,-0.853373578,1.728056854,1.046108263,,,,,,,,,,,,,,,,,,
1690412566.872223,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.872004509,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.881325,0.000000000,1690412566.866251469,0.995406595,-0.091792679,0.025766630,-0.008711814,-0.858444003,1.732131852,1.046025710,0.000000000,1690412566.866251469,0.999798424,-0.000089909,0.002266926,-0.019949054,0.378631163,-0.025596684,-0.029762217,,,,,,,,,
1690412566.882020,158460.000000000,1690412566.866251469,0.995406595,-0.091792679,0.025766630,-0.008711814,-0.858444003,1.732131852,1.046025710,,,,,,,,,,,,,,,,,,
1690412566.882246,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.881608725,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412566.888787,0.000000000,1690412566.873861313,0.995401970,-0.091667199,0.026390057,-0.008695315,-0.863372981,1.736182436,1.045843874,0.000000000,1690412566.873861313,0.999798029,-0.000112614,0.002360830,-0.019957806,0.378623416,-0.025598680,-0.029748789,,,,,,,,,
1690412566.889352,158461.000000000,1690412566.873861313,0.995401970,-0.091667199,0.026390057,-0.008695315,-0.863372981,1.736182436,1.045843874,,,,,,,,,,,,,,,,,,
1690412566.889367,,,,,,,,,,,,,,,,,,,0.000000000,1690412566.889009953,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
